Frames,Timestamp,Intensity,pid,qid
1245,11.2085127529273,38.484086325462776,40,13
1246,11.216558732579102,39.443922963515845,40,13
1247,11.224604712230905,38.765152335764455,40,13
1248,11.232650691882707,37.222749648567714,40,13
1249,11.24069667153451,35.918453361449735,40,13
1250,11.248742651186312,35.64834088606236,40,13
1251,11.256788630838113,36.539052107992134,40,13
1252,11.264834610489915,37.56921393480741,40,13
1253,11.272880590141718,37.74901022072098,40,13
1254,11.28092656979352,36.83718858492317,40,13
1255,11.288972549445322,35.984539417047834,40,13
1256,11.297018529097125,37.17608559380906,40,13
1257,11.305064508748927,38.01148717443499,40,13
1258,11.31311048840073,37.220328205120836,40,13
1259,11.321156468052532,36.050087469057004,40,13
1260,11.329202447704334,35.190305172485765,40,13
1261,11.337248427356137,36.037404393633885,40,13
1262,11.34529440700794,37.055478021427746,40,13
1263,11.353340386659742,36.30352337002604,40,13
1264,11.361386366311544,34.81297615646024,40,13
1265,11.369432345963347,34.78779247989624,40,13
1266,11.377478325615149,35.537209822988004,40,13
1267,11.385524305266951,35.97599485206679,40,13
1268,11.393570284918752,36.62180290449572,40,13
1269,11.401616264570555,36.91883856573784,40,13
1270,11.409662244222357,37.2730716494339,40,13
1271,11.41770822387416,38.12154439954333,40,13
1272,11.425754203525962,38.93518932022205,40,13
1273,11.433800183177764,38.5786534549912,40,13
1274,11.441846162829567,37.8315080139079,40,13
1275,11.449892142481369,37.90820342994494,40,13
1276,11.457938122133172,38.482610016839736,40,13
1277,11.465984101784974,38.258040493319015,40,13
1278,11.474030081436776,38.01398543966255,40,13
1279,11.482076061088579,38.09220258240121,40,13
1280,11.490122040740381,37.97156837908198,40,13
1281,11.498168020392184,37.264619440151485,40,13
1282,11.506214000043986,35.9683062874367,40,13
1283,11.514259979695789,34.76529386178702,40,13
1284,11.522305959347591,34.75550719019582,40,13
1285,11.530351938999392,35.29222386928984,40,13
1286,11.538397918651194,34.513053453939996,40,13
1287,11.546443898302996,34.30968726217067,40,13
1288,11.554489877954799,35.02914366962414,40,13
1289,11.562535857606601,36.112682092780005,40,13
1290,11.570581837258404,36.67517754791527,40,13
1291,11.578627816910206,36.27608218810483,40,13
1292,11.586673796562009,35.55214894683332,40,13
1293,11.594719776213811,35.43867173880778,40,13
1294,11.602765755865613,35.48751035874311,40,13
1295,11.610811735517416,36.5315116985856,40,13
1296,11.618857715169218,37.562505102060555,40,13
1297,11.62690369482102,37.18377056727718,40,13
1298,11.634949674472823,36.67303860220231,40,13
1299,11.642995654124626,37.32477972191888,40,13
1300,11.651041633776428,37.92459053458708,40,13
1301,11.659087613428229,37.45274045345795,40,13
1302,11.667133593080031,38.12648358320495,40,13
1303,11.675179572731833,40.38921117788799,40,13
1304,11.683225552383636,41.146721162520656,40,13
1305,11.691271532035438,39.79282999531212,40,13
1306,11.69931751168724,38.98073749267767,40,13
1307,11.707363491339043,40.82758190429685,40,13
1308,11.715409470990846,41.65718741344551,40,13
1309,11.723455450642648,39.155987855223046,40,13
1310,11.73150143029445,36.442724767235276,40,13
1311,11.739547409946253,36.85930909767417,40,13
1312,11.747593389598055,37.115800440442364,40,13
1313,11.755639369249858,36.586773903373654,40,13
1314,11.76368534890166,35.843781713239466,40,13
1315,11.771731328553463,36.72603646523638,40,13
1316,11.779777308205265,38.31594840255638,40,13
1317,11.787823287857067,40.770380183173245,40,13
1318,11.795869267508868,42.25289523914143,40,13
1319,11.80391524716067,40.816628830150606,40,13
1320,11.811961226812473,38.43693474004296,40,13
1321,11.820007206464275,38.752321457616326,40,13
1322,11.828053186116078,39.35005327495162,40,13
1323,11.83609916576788,39.32236565357428,40,13
1324,11.844145145419683,38.48077149123738,40,13
1325,11.852191125071485,37.12284156421014,40,13
1326,11.860237104723288,37.39413258523157,40,13
1327,11.86828308437509,38.880758490484496,40,13
1328,11.876329064026892,38.748121849251184,40,13
1329,11.884375043678695,37.76908013873088,40,13
1330,11.892421023330497,38.000401159009954,40,13
1331,11.9004670029823,37.343375110198295,40,13
1332,11.908512982634102,34.917034999313195,40,13
1333,11.916558962285904,34.447524799892435,40,13
1334,11.924604941937707,36.90655718244746,40,13
1335,11.932650921589508,40.669777200245875,40,13
1336,11.94069690124131,41.73200245762211,40,13
1337,11.948742880893112,39.157559574729845,40,13
1338,11.956788860544915,34.67463044786243,40,13
1339,11.964834840196717,33.73829960004255,40,13
1340,11.97288081984852,35.42667133063177,40,13
1341,11.980926799500322,36.540538073243226,40,13
1342,11.988972779152125,37.53868317154951,40,13
1343,11.997018758803927,37.51745342339569,40,13
1344,12.00506473845573,36.04779824763264,40,13
1345,12.013110718107532,35.70297656634597,40,13
1346,12.021156697759334,38.578343111261766,40,13
1347,12.029202677411137,42.58014190574678,40,13
1348,12.03724865706294,44.51103588199696,40,13
1349,12.045294636714742,44.78231026010616,40,13
1350,12.053340616366544,44.059982033922125,40,13
1351,12.061386596018346,42.35648267990226,40,13
1352,12.069432575670147,40.549431700860254,40,13
1353,12.07747855532195,39.40446371978941,40,13
1354,12.085524534973752,36.92504144217311,40,13
1355,12.093570514625554,34.861811858012544,40,13
1356,12.101616494277357,35.1693705739276,40,13
1357,12.10966247392916,36.51986446904469,40,13
1358,12.117708453580962,38.330036693077034,40,13
1359,12.125754433232764,38.98757619331456,40,13
1360,12.133800412884566,37.612919491696644,40,13
1361,12.141846392536369,35.28158312412748,40,13
1362,12.149892372188171,33.91205579501338,40,13
1363,12.157938351839974,33.88652452784751,40,13
1364,12.165984331491776,34.20968421075364,40,13
1365,12.174030311143579,33.700328944052416,40,13
1366,12.182076290795381,33.39763907049232,40,13
1367,12.190122270447183,35.22101786115934,40,13
1368,12.198168250098986,37.21354764570836,40,13
1369,12.206214229750787,37.230739020416735,40,13
1370,12.214260209402589,37.165563352305654,40,13
1371,12.222306189054391,38.39424560924356,40,13
1372,12.230352168706194,38.903488677383926,40,13
1373,12.238398148357996,38.75593776893095,40,13
1374,12.246444128009799,38.342350798232914,40,13
1375,12.254490107661601,37.494195662554205,40,13
1376,12.262536087313403,37.27571789485775,40,13
1377,12.270582066965206,36.79717883391905,40,13
1378,12.278628046617008,36.12081449084695,40,13
1379,12.28667402626881,35.1497623866,40,13
1380,12.294720005920613,35.014589264847466,40,13
1381,12.302765985572416,34.45185620656955,40,13
1382,12.310811965224218,34.174881990265,40,13
1383,12.31885794487602,34.7027459159927,40,13
1384,12.326903924527823,35.46725358760022,40,13
1385,12.334949904179624,36.51476771417285,40,13
1386,12.342995883831426,36.83420580176251,40,13
1387,12.351041863483228,36.83398718111332,40,13
1388,12.35908784313503,36.25001243232907,40,13
1389,12.367133822786833,35.38514186800158,40,13
1390,12.375179802438636,35.25693577998385,40,13
1391,12.383225782090438,35.44771278133963,40,13
1392,12.39127176174224,36.97862507946033,40,13
1393,12.399317741394043,38.43374792693686,40,13
